transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
5661,388,139.1635108,Online,Electronics,FR,10,0.156643786,0.286715852,0
7309,589,106.5386234,Online,Travel,UK,21,0.020786024,0.072181433,0
8942,748,136.5053049,POS,Food,DE,13,0.255070191,0.211308161,0
4757,711,39.05908334,POS,Food,TR,21,0.124840215,0.059046693,0
7755,212,177.7807481,ATM,Travel,DE,20,0.111829545,0.118120887,0
8205,167,122.2361131,QR,Grocery,TR,8,0.221690375,0.283575461,0
4074,725,108.2007978,POS,Food,DE,13,0.257959362,0.13229905,0
3026,180,170.7956181,QR,Grocery,TR,14,0.12485739,0.17042563,0
8241,672,89.11740546,QR,Clothing,DE,18,0.188650651,0.203081796,0
6735,792,152.6275247,POS,Electronics,TR,18,0.259415302,0.076276789,0
3927,344,96.99604036,QR,Clothing,TR,13,0.151102372,0.098188598,0
8450,329,151.4169188,POS,Electronics,TR,11,0.269913521,0.243221994,0
1200,337,149.76452,QR,Electronics,UK,12,0.054848294,0.12863514,0
2658,719,92.79572148,ATM,Food,US,21,0.290949262,0.11086267,0
1233,368,78.45911988,QR,Clothing,FR,18,0.030034294,0.064587423,0
5574,708,126.3644959,ATM,Electronics,FR,16,0.250911878,0.115661273,0
2410,162,87.23709217,Online,Electronics,DE,19,0.091688528,0.222849568,0
6277,591,2.257396043,ATM,Food,TR,10,0.281909823,0.135868927,0
2831,482,87.64884632,Online,Travel,FR,12,0.221249941,0.057956966,0
1109,661,64.48337549,ATM,Travel,TR,20,0.255181349,0.191374238,0
7488,779,129.1673475,Online,Electronics,FR,21,0.208294843,0.235503905,0
9409,818,105.3949849,Online,Grocery,UK,14,0.191065095,0.032597243,0
8868,13,136.3676291,Online,Electronics,UK,7,0.233443833,0.266241999,0
8503,567,88.07771664,POS,Grocery,UK,22,0.16799354,0.047304399,0
6545,327,79.89557866,QR,Grocery,TR,17,0.224725829,0.279020334,0
5295,428,66.6607618,POS,Clothing,US,11,0.257971997,0.001694625,0
8827,718,112.6328173,Online,Grocery,UK,6,0.049602813,0.13849467,0
38,910,54.95149908,Online,Electronics,TR,16,0.249078884,0.152664701,0
7751,743,113.8862828,POS,Clothing,TR,14,0.084442101,0.253568059,0
3337,368,67.34847123,QR,Travel,DE,15,0.225460678,0.053361213,0
192,667,154.9743513,QR,Electronics,TR,10,0.034987855,0.003017525,0
7355,224,127.9874014,POS,Food,FR,20,0.138674899,0.24415292,0
3548,245,138.7145529,QR,Grocery,US,19,0.134011355,0.12508205,0
4055,129,115.5308614,Online,Electronics,TR,17,0.149555957,0.251481698,0
6001,280,33.46799231,ATM,Clothing,TR,12,0.092847082,0.00741513,0
7604,634,43.96622162,ATM,Clothing,US,17,0.285006069,0.288792951,0
2425,86,176.8267078,ATM,Electronics,DE,13,0.214622778,0.054264391,0
6047,270,57.58564028,Online,Food,UK,23,0.069790206,0.117346082,0
9512,164,1480.32289,ATM,Travel,TR,4,0.718179524,0.933511554,1
5049,737,18.86429748,QR,Food,TR,8,0.048959544,0.271343058,0
2682,582,70.39429034,QR,Grocery,FR,20,0.213586389,0.272014463,0
3236,939,135.5149289,ATM,Clothing,US,13,0.258565835,0.045763865,0
3164,451,158.5038532,Online,Clothing,US,14,0.235076218,0.023101178,0
1372,400,106.2020904,QR,Clothing,FR,11,0.151549201,0.113682221,0
3226,961,118.2881515,Online,Electronics,TR,12,0.276008518,0.159589062,0
8478,444,65.23112673,Online,Food,TR,21,0.071266941,0.105720728,0
3266,946,77.93685976,QR,Clothing,DE,23,0.132519062,0.129332208,0
4566,184,121.3315345,ATM,Grocery,FR,20,0.172402466,0.075414409,0
7644,426,71.89530949,ATM,Travel,DE,10,0.144572115,0.073683257,0
1704,404,23.4329693,QR,Electronics,DE,22,0.17580128,0.245133903,0
8750,60,101.0705314,POS,Food,TR,7,0.096334413,0.27045062,0
3718,671,129.2535672,POS,Travel,US,10,0.259180591,0.040837039,0
5284,930,157.0395724,QR,Grocery,US,7,0.273365241,0.017100095,0
8524,972,75.39212126,POS,Grocery,UK,17,0.077692466,0.19329311,0
7594,381,61.90978756,ATM,Electronics,TR,16,0.229963866,0.003149461,0
1777,355,97.28317601,POS,Electronics,TR,15,0.129199822,0.22804289,0
4448,458,139.3864829,QR,Travel,DE,18,0.209095794,0.059757,0
9359,840,163.8049414,Online,Food,US,14,0.222169216,0.140925121,0
7407,301,216.7123449,ATM,Travel,UK,21,0.029202484,0.13859751,0
9483,426,185.6719005,Online,Food,UK,8,0.000956652,0.157837435,0
8616,935,107.4632755,POS,Food,FR,9,0.017097175,0.182959947,0
9927,121,4889.54872,POS,Travel,US,22,0.910546659,0.912524458,1
7411,7,119.5976216,ATM,Electronics,US,20,0.163237736,0.294054906,0
3754,587,65.37325578,ATM,Food,UK,13,0.042156228,0.084358486,0
7304,815,102.2780349,QR,Grocery,US,15,0.12431043,0.299866516,0
565,810,98.18420333,Online,Travel,UK,13,0.075518726,0.139390818,0
8308,804,167.3579647,Online,Clothing,UK,14,0.108003451,0.191973544,0
6062,148,66.1925474,POS,Clothing,US,11,0.166279697,0.168390865,0
5451,573,116.1263132,ATM,Electronics,UK,21,0.142694968,0.193430969,0
903,42,79.89592624,POS,Travel,UK,23,0.240982576,0.09314455,0
4134,151,100.8936053,POS,Food,US,14,0.222202589,0.261068087,0
3269,187,160.6130029,QR,Travel,DE,17,0.142615907,0.260043107,0
2359,795,16.80798134,Online,Food,DE,19,0.13878689,0.043151845,0
4350,282,127.3444852,ATM,Electronics,TR,20,0.266040774,0.146398337,0
3866,648,44.31272398,ATM,Grocery,FR,17,0.056264469,0.067676191,0
5344,559,164.1891304,POS,Travel,DE,14,0.298097574,0.252961995,0
5420,777,60.58924163,POS,Grocery,US,17,0.081733976,0.242189221,0
2083,980,134.3354602,ATM,Food,US,10,0.131089647,0.218215737,0
9349,671,141.1307685,Online,Food,DE,6,0.253326765,0.056475801,0
6126,248,21.6984692,POS,Grocery,UK,9,0.116376921,0.001947209,0
8036,245,121.9782887,POS,Travel,US,17,0.086645376,0.040620746,0
5277,100,42.8419697,Online,Food,US,15,0.176731622,0.091164715,0
5980,992,45.61611526,Online,Clothing,UK,13,0.164812764,0.000933892,0
8013,154,127.7264285,Online,Clothing,UK,15,0.25690814,0.229679949,0
394,646,45.70387354,POS,Electronics,TR,10,0.006322575,0.206863428,0
1861,971,183.598148,QR,Food,TR,6,0.238675296,0.218984679,0
7408,277,120.8357175,POS,Food,DE,23,0.205400249,0.037646518,0
817,271,83.04608132,ATM,Travel,UK,6,0.000604091,0.2230277,0
4745,272,109.9848098,POS,Clothing,DE,16,0.266528984,0.228092907,0
8225,783,115.5721042,POS,Electronics,DE,13,0.072957882,0.24500222,0
9522,551,10,POS,Clothing,UK,18,0.889619319,0.792960882,1
9088,467,89.3454799,ATM,Electronics,FR,16,0.057709362,0.130163496,0
3188,555,108.6046438,QR,Grocery,US,8,0.284903332,0.030675605,0
4883,646,1,POS,Grocery,US,6,0.160960195,0.068924188,0
9164,338,56.13244981,ATM,Electronics,FR,18,0.172988092,0.234893469,0
1688,886,93.81534052,QR,Clothing,FR,17,0.113757359,0.256477731,0
2174,486,130.5255501,POS,Electronics,FR,17,3.86E-05,0.073474718,0
9802,199,1624.334952,ATM,Grocery,NG,4,0.844860712,0.890900627,1
2347,104,78.78023896,ATM,Travel,DE,14,0.222730848,0.224370849,0
4579,924,27.75387479,Online,Clothing,TR,6,0.196903014,0.215868528,0
6878,999,99.73067467,Online,Clothing,UK,11,0.089497113,0.094233241,0
7063,778,76.01792973,Online,Clothing,FR,13,0.031824693,0.213532076,0
3268,130,109.9443978,QR,Clothing,FR,19,0.219103051,0.230044271,0
3181,799,113.7937003,Online,Electronics,FR,10,0.064051249,0.22521218,0
3777,886,29.69419095,ATM,Grocery,FR,14,0.277616169,0.209040835,0
2364,807,104.9735479,QR,Food,FR,13,0.182232923,0.091638501,0
6082,199,85.52819047,ATM,Clothing,UK,17,0.299515494,0.042780779,0
1488,335,99.55168371,POS,Travel,UK,18,0.26260118,0.077554757,0
2190,480,144.5760609,POS,Electronics,UK,21,0.291947643,0.295960047,0
578,494,35.45283748,QR,Electronics,US,16,0.173161084,0.070904845,0
6067,89,96.7813692,POS,Food,DE,22,0.22953805,0.084833258,0
4678,648,130.3075936,QR,Electronics,UK,15,0.188943466,0.244013719,0
7611,207,34.17519303,Online,Grocery,US,22,0.135376256,0.041320073,0
3471,978,193.2135184,ATM,Food,DE,11,0.261923008,0.008964611,0
829,650,83.7558189,POS,Grocery,FR,6,0.10088888,0.129286092,0
8489,178,114.2310524,ATM,Electronics,FR,16,0.275978099,0.284965626,0
9224,207,33.48538218,POS,Grocery,FR,21,0.05551233,0.210953834,0
2745,900,28.25917443,QR,Food,FR,18,0.024177121,0.159592369,0
1331,361,17.37938049,ATM,Electronics,TR,11,0.16633115,0.237530136,0
9874,717,10,ATM,Clothing,TR,9,0.905132032,0.854038838,1
7990,400,64.97365047,POS,Food,DE,17,0.23404119,0.057768471,0
9553,481,3178.907436,QR,Travel,UK,2,0.870474861,0.879025494,1
1477,143,85.95366879,Online,Clothing,DE,18,0.242731436,0.120762872,0
733,282,87.95197086,Online,Electronics,FR,17,0.20554654,0.191742513,0
961,783,223.6633041,ATM,Electronics,TR,20,0.152343337,0.2177253,0
7856,296,40.8153829,QR,Electronics,FR,6,0.285620552,0.222686929,0
2661,189,86.07852577,QR,Clothing,FR,10,0.166475376,0.235983398,0
8208,904,16.39202432,Online,Food,US,22,0.188045631,0.079114717,0
3967,955,84.2322911,Online,Travel,UK,17,0.043915768,0.241897274,0
3748,65,90.80847098,QR,Food,FR,16,0.220708321,0.238633094,0
3576,606,118.4608706,QR,Travel,UK,22,0.286921101,0.145055817,0
8435,705,145.8336856,ATM,Food,UK,15,0.290648613,0.028833099,0
9615,306,638.0233816,ATM,Clothing,FR,10,0.972590515,0.893971017,1
450,393,61.2769178,POS,Electronics,FR,20,0.003398616,0.223819575,0
8541,420,93.94170536,QR,Clothing,US,13,0.20801968,0.189068323,0
3193,371,277.2032505,Online,Travel,UK,14,0.020749186,0.007219611,0
3482,155,32.36863169,POS,Grocery,UK,12,0.23976633,0.111884808,0
3822,84,167.491223,QR,Travel,TR,16,0.279484079,0.181890084,0
8476,67,119.6883121,QR,Travel,FR,21,0.161281645,0.288099669,0
76,82,159.5176014,POS,Electronics,TR,22,0.233430179,0.15897403,0
2772,790,90.23986066,QR,Clothing,TR,8,0.114463325,0.287219433,0
6071,173,123.9411955,ATM,Travel,UK,17,0.170757944,0.119140283,0
1922,975,103.4446808,QR,Travel,TR,9,0.269229877,0.108463951,0
3025,987,95.13981649,QR,Travel,US,19,0.042835962,0.02629888,0
129,22,79.81223164,QR,Travel,DE,17,0.166580578,0.238212297,0
8362,742,7.89586212,POS,Travel,FR,9,0.04289811,0.049921052,0
832,725,132.9467677,POS,Travel,DE,9,0.055389973,0.207595868,0
2936,533,167.3059876,QR,Grocery,UK,6,0.174196983,0.211277043,0
6954,920,190.5850604,Online,Grocery,UK,19,0.259562083,0.202299442,0
8182,252,33.70649556,QR,Electronics,FR,22,0.123416631,0.020726229,0
9603,91,1433.789028,Online,Clothing,UK,6,0.978333255,0.789696202,1
4775,117,138.4546331,POS,Electronics,US,18,0.043269318,0.015848884,0
6454,690,174.9042181,QR,Grocery,FR,8,0.227331701,0.118372451,0
1862,405,128.5515732,Online,Travel,TR,19,0.265223638,0.063295331,0
8189,742,103.9097566,POS,Travel,TR,6,0.064446725,0.275123248,0
4828,577,140.5363334,Online,Clothing,UK,15,0.01449011,0.040165529,0
4527,1,43.40568107,Online,Travel,DE,22,0.093425923,0.126185269,0
4766,911,40.93225177,Online,Clothing,US,14,0.029699884,0.251849315,0
1498,338,30.56889927,QR,Electronics,US,18,0.209630598,0.146961865,0
1743,90,115.4426324,ATM,Travel,FR,12,0.16933956,0.09297343,0
3136,149,140.4205588,POS,Grocery,UK,7,0.128120493,0.184904525,0
9554,298,10,ATM,Grocery,DE,4,0.96780678,0.860070674,1
8959,427,78.24106137,QR,Clothing,DE,9,0.091545429,0.065375087,0
6668,703,21.88384192,POS,Clothing,TR,9,0.290796322,0.299478893,0
621,172,70.22883986,ATM,Food,US,12,0.028748869,0.108233537,0
5407,18,44.00304315,QR,Travel,FR,17,0.159038776,0.24687894,0
3747,849,184.1142048,ATM,Travel,US,6,0.218626362,0.102609938,0
3099,687,67.27252301,Online,Grocery,TR,14,0.125059733,0.14241182,0
1813,539,100.596299,POS,Electronics,TR,13,0.067652995,0.263620109,0
6537,275,111.7030655,ATM,Clothing,US,18,0.10490048,0.163508603,0
2863,891,93.20543072,Online,Travel,DE,22,0.219505279,0.166780777,0
174,860,124.9302409,ATM,Clothing,FR,20,0.130228499,0.213478344,0
7331,338,157.3336134,Online,Food,TR,17,0.243143384,0.047623712,0
2654,750,1,ATM,Grocery,TR,16,0.096355176,0.255236232,0
675,192,108.7786031,ATM,Electronics,FR,21,0.098651762,0.220540354,0
5088,185,87.92900822,POS,Electronics,FR,6,0.060260594,0.05772843,0
182,87,48.73330547,POS,Grocery,UK,18,0.102339961,0.032038887,0
8565,273,30.5076467,Online,Grocery,DE,15,0.000143856,0.153681435,0
2809,522,173.2677354,QR,Grocery,FR,9,0.273376961,0.100971188,0
7389,375,44.33668656,ATM,Food,TR,16,0.049335164,0.105501369,0
3629,878,109.5316298,Online,Grocery,DE,20,0.291967179,0.068351754,0
15,663,52.68621841,ATM,Electronics,US,22,0.25062523,0.206626695,0
9045,838,135.5867184,QR,Clothing,FR,22,0.184743158,0.289822441,0
1856,838,87.88116923,Online,Clothing,FR,6,0.152613391,0.280869734,0
6893,168,50.03530962,POS,Grocery,US,10,0.067244199,0.248491199,0
6524,989,71.80352601,POS,Travel,FR,11,0.237198198,0.123344827,0
5506,236,95.97298377,QR,Clothing,DE,8,0.226955948,0.299707541,0
3878,342,122.7251286,POS,Clothing,DE,18,0.029104417,0.080986804,0
2001,649,125.1398647,QR,Travel,DE,21,0.033049499,0.095058647,0
1411,381,185.0067455,POS,Food,TR,6,0.015463334,0.257112244,0
5213,299,47.86512954,QR,Food,US,23,0.249636775,0.241629973,0
812,212,58.77573472,QR,Electronics,DE,13,0.246016156,0.00634089,0
4990,678,52.8495298,POS,Food,US,17,0.10659515,0.058782732,0
2790,24,62.97181108,ATM,Electronics,US,21,0.036302587,0.16269915,0
509,908,22.62889358,ATM,Clothing,US,16,0.04443433,0.019872305,0
6811,19,88.73888308,ATM,Food,DE,13,0.09966188,0.13850092,0
6182,211,87.91610177,QR,Grocery,DE,17,0.081293726,0.123367593,0
9123,81,61.59293033,POS,Grocery,UK,11,0.184176493,0.077170113,0
6971,271,130.0032663,POS,Travel,TR,17,0.239356828,0.001773246,0
8631,380,149.0169335,POS,Travel,DE,7,0.141526141,0.083719236,0
8832,416,17.72114705,POS,Clothing,UK,15,0.278109927,0.131119665,0
4425,983,117.6609591,POS,Food,FR,11,0.164558502,0.12034463,0
6672,209,83.29898329,Online,Clothing,TR,18,0.17174099,0.151315714,0
7911,996,200.5310317,POS,Clothing,UK,9,0.23875335,0.036789708,0
2645,163,164.6589043,POS,Clothing,US,13,0.274731464,0.047951359,0
9383,416,114.7421782,ATM,Electronics,UK,9,0.13339246,0.262601729,0
615,154,170.7321334,Online,Clothing,TR,16,0.049261193,0.00804531,0
2861,574,47.60950908,QR,Travel,TR,22,0.010021203,0.032647336,0
1972,762,210.9133497,Online,Grocery,FR,6,0.247681816,0.02304407,0
9607,242,2909.303831,POS,Food,DE,20,0.837495085,0.755615682,1
2217,1,158.0200915,POS,Electronics,FR,22,0.095816576,0.106604238,0
5098,914,86.17743732,POS,Food,TR,12,0.147388366,0.261708157,0
2051,489,235.6809889,QR,Food,UK,20,0.282996737,0.269110207,0
2631,121,43.88725106,QR,Grocery,FR,7,0.109527755,0.058390196,0
6274,35,70.03277597,QR,Travel,US,15,0.104549275,0.27554228,0
9003,835,102.1743464,Online,Travel,UK,15,0.150063624,0.197493784,0
9265,768,167.3046776,QR,Food,US,21,0.136358933,0.127024231,0
889,191,87.22747843,Online,Food,TR,13,0.137429645,0.206424456,0
3172,709,63.45671899,ATM,Food,DE,23,0.000499773,0.278708188,0
6,905,177.9091815,ATM,Travel,DE,16,0.107857525,0.156697576,0
4104,231,68.37657918,Online,Food,FR,21,0.021721861,0.08910795,0
4375,972,186.2642828,ATM,Travel,US,23,0.011830399,0.077693708,0
2407,463,66.22219203,Online,Travel,TR,23,0.087367614,0.191062718,0
1506,692,42.63292418,ATM,Grocery,FR,14,0.264934816,0.110858063,0
7744,488,1,ATM,Clothing,UK,13,0.257130365,0.086899726,0
4972,211,74.10973673,POS,Food,DE,21,0.230039544,0.064110486,0
5758,324,95.84473458,POS,Travel,US,20,0.15536186,0.216976283,0
7418,135,73.17213581,ATM,Electronics,UK,15,0.048652827,0.051946008,0
6107,885,105.6707599,QR,Electronics,UK,7,0.084507378,0.026204937,0
9971,446,1719.829437,QR,Clothing,FR,6,0.742663664,0.781572791,1
9178,734,24.11812976,ATM,Clothing,UK,9,0.192824042,0.009588524,0
6595,797,121.145958,QR,Grocery,UK,20,0.039619593,0.063276129,0
2316,114,105.0144861,POS,Electronics,TR,19,0.22115806,0.153038949,0
2779,883,71.41908042,ATM,Travel,TR,16,0.02022159,0.25028714,0
8297,886,170.4455379,QR,Clothing,DE,13,0.066972164,0.284129847,0
2470,660,69.60033514,POS,Travel,TR,16,0.089830622,0.179621745,0
1516,735,97.90599725,POS,Food,UK,7,0.071662508,0.277563476,0
3460,259,62.97870097,POS,Food,UK,13,0.036086431,0.121990304,0
4432,368,47.42343832,POS,Clothing,DE,19,0.085759301,0.195704748,0
6303,65,35.73886066,POS,Clothing,DE,8,0.02763043,0.06506225,0
6829,914,187.2104911,QR,Grocery,FR,21,0.270387267,0.274184451,0
750,627,98.24282103,ATM,Food,UK,16,0.091809572,0.103670537,0
131,445,100.0360453,ATM,Travel,UK,11,0.028459983,0.05459481,0
7797,93,63.0787497,POS,Food,TR,17,0.065113257,0.103521423,0
1438,238,90.59485622,POS,Clothing,TR,19,0.251093758,0.088934251,0
2440,627,230.2079177,QR,Clothing,TR,13,0.032337002,0.172174596,0
9631,272,307.8415883,Online,Travel,FR,8,0.704979155,0.892710557,1
4882,815,176.7404903,ATM,Grocery,DE,10,0.022627457,0.090825755,0
9638,504,8065.537608,QR,Grocery,US,4,0.898485235,0.775779586,1
2380,587,101.8309963,QR,Clothing,US,17,0.052553073,0.289534789,0
3201,864,97.49673209,POS,Electronics,US,18,0.206346459,0.225723629,0
1023,360,43.67634376,ATM,Travel,US,12,0.013027873,0.142745428,0
2291,505,97.48000247,Online,Food,TR,15,0.291985633,0.250408985,0
6438,113,145.563732,Online,Grocery,FR,19,0.058313082,0.145855674,0
4557,26,105.6948786,QR,Travel,UK,7,0.036905483,0.181149907,0
7179,221,169.4043445,POS,Electronics,UK,9,0.095507433,0.279315824,0
3616,196,93.66368292,QR,Travel,FR,10,0.213477652,0.231468416,0
7503,439,93.87735932,QR,Food,US,20,0.041489689,0.104975441,0
1791,338,140.3886716,ATM,Travel,DE,20,0.020525366,0.105490774,0
2490,236,8.041480541,Online,Electronics,FR,23,0.287408997,0.148819237,0
4076,955,74.22518445,QR,Grocery,TR,12,0.011399213,0.10602883,0
7972,383,141.4852065,POS,Grocery,UK,23,0.13602315,0.239274108,0
3247,527,137.185791,QR,Grocery,TR,21,0.275027243,0.000923029,0
1279,128,130.5893525,QR,Clothing,US,23,0.086728576,0.018868638,0
4249,255,116.7099472,Online,Clothing,DE,13,0.194397372,0.288667234,0
6939,529,133.9963918,QR,Clothing,FR,7,0.151710653,0.159948696,0
8709,790,176.3156248,QR,Electronics,FR,6,0.087993052,0.209463222,0
1171,945,106.1736157,QR,Travel,UK,12,0.002828584,0.171169179,0
1381,605,120.73127,Online,Clothing,DE,15,0.237818386,0.020661981,0
5101,861,129.3964134,Online,Food,UK,23,0.095614701,0.22408664,0
2639,326,91.11875207,QR,Clothing,US,15,0.044417609,0.091114164,0
9192,549,33.86016239,ATM,Clothing,UK,8,0.156598854,0.001075906,0
2023,789,215.5629502,POS,Food,UK,13,0.233954653,0.136683888,0
3407,272,107.2512086,Online,Travel,TR,23,0.258547322,0.255592051,0
7656,856,54.88750623,POS,Electronics,DE,23,0.232435203,0.170084728,0
429,630,57.99699822,Online,Electronics,DE,6,0.02895098,0.200051672,0
97,507,47.99168474,ATM,Travel,TR,20,0.009964423,0.091275404,0
1339,136,102.8848611,ATM,Travel,US,12,0.170773739,0.20704587,0
5846,905,85.55760806,POS,Grocery,UK,11,0.220543562,0.018950046,0
6030,494,121.1822894,QR,Grocery,DE,23,0.025184006,0.008791092,0
543,331,28.74111177,QR,Travel,DE,21,0.205579066,0.011205783,0
8337,540,149.539975,POS,Clothing,TR,6,0.285811709,0.033851713,0
5149,15,43.23873221,Online,Clothing,UK,11,0.252726054,0.11065312,0
4976,476,112.2223979,Online,Food,TR,19,0.221108282,0.076651558,0
1308,443,65.0017332,Online,Grocery,FR,9,0.015036118,0.03279138,0
5649,507,36.10250573,POS,Food,FR,13,0.202248937,0.1076059,0
232,234,1,QR,Clothing,DE,22,0.260630229,0.216938078,0
5163,844,91.01219335,Online,Food,US,9,0.255700897,0.178069867,0
7803,10,99.18651195,ATM,Electronics,DE,8,0.024258308,0.277003673,0
1336,880,166.8190902,QR,Electronics,UK,15,0.278297316,0.277110672,0
8294,986,87.4514278,ATM,Clothing,DE,9,0.235630183,0.267813639,0
494,735,134.5315285,QR,Clothing,FR,14,0.058843455,0.19777088,0
5770,954,56.85953682,Online,Grocery,UK,13,0.132220297,0.02533844,0
4339,529,94.9641373,POS,Electronics,DE,12,0.1132041,0.022524342,0
3005,106,115.4063732,QR,Electronics,TR,17,0.185302254,0.170022757,0
1905,149,59.42232283,ATM,Electronics,FR,14,0.130149666,0.001583698,0
1298,620,188.4668662,QR,Travel,FR,21,0.00570929,0.290153635,0
1721,766,111.0056937,QR,Clothing,FR,7,0.199032996,0.194331654,0
8383,908,110.2309113,ATM,Clothing,UK,7,0.176723067,0.001497385,0
6697,943,119.4374152,POS,Travel,TR,18,0.158833235,0.285793804,0
5244,180,124.3761029,ATM,Travel,US,15,0.186321333,0.287226776,0
282,821,182.3184198,QR,Grocery,TR,15,0.262353195,0.102758327,0
557,619,121.567255,QR,Clothing,DE,9,0.170880982,0.002079028,0
6793,522,70.20462796,Online,Grocery,TR,10,0.087619844,0.26470727,0
6869,941,73.3929065,Online,Travel,FR,8,0.043987574,0.023360577,0
7799,224,70.18695577,POS,Grocery,TR,9,0.226038764,0.013775829,0
7077,676,61.78418849,QR,Electronics,UK,15,0.029645855,0.213897581,0
8694,176,151.4595295,Online,Grocery,DE,10,0.071204024,0.210265895,0
1088,72,101.2485631,QR,Grocery,TR,10,0.131655202,0.135292972,0
6840,789,34.4323054,POS,Grocery,UK,16,0.075408882,0.134810133,0
2391,919,171.1280164,Online,Clothing,DE,16,0.041531013,0.050626177,0
1753,399,159.6551837,Online,Electronics,US,8,0.001848862,0.047387136,0
7167,395,157.3534324,QR,Grocery,US,16,0.020637074,0.223576669,0
5085,176,89.51212346,POS,Grocery,UK,13,0.017565285,0.132110271,0
5300,335,99.67307282,ATM,Travel,UK,13,0.216943835,0.167988167,0
2718,617,88.17468123,POS,Grocery,DE,21,0.151623992,0.101947666,0
7258,934,203.7977056,ATM,Clothing,UK,18,0.135426869,0.050197843,0
7265,753,93.40316426,ATM,Electronics,TR,6,0.06888173,0.192181333,0
8240,380,102.4821882,POS,Food,UK,23,0.259389703,0.028213085,0
8187,669,96.06140853,QR,Travel,DE,9,0.018582698,0.059165223,0
8840,147,153.6092919,ATM,Food,FR,15,0.080159092,0.179100988,0
5781,619,37.56126847,QR,Electronics,FR,8,0.155667503,0.248423089,0
1057,585,131.0627227,Online,Grocery,US,15,0.266722301,0.039957666,0
9171,333,1,POS,Clothing,US,18,0.179139571,0.116070253,0
6803,100,74.51051355,Online,Electronics,FR,14,0.181762606,0.023983325,0
8438,911,185.3231228,Online,Grocery,US,21,0.092222824,0.01842941,0
9309,937,40.0096913,Online,Food,FR,6,0.104369021,0.123762755,0
8965,209,143.0200478,QR,Travel,US,17,0.173065518,0.036329483,0
6132,540,29.52255598,QR,Food,FR,19,0.248896897,0.183080865,0
1602,894,140.8110936,QR,Food,TR,12,0.076639782,0.097913042,0
1254,251,117.6416822,ATM,Grocery,DE,16,0.168665057,0.109177706,0
1021,830,63.96330064,POS,Electronics,TR,13,0.227272939,0.127227625,0
1751,350,149.5823584,ATM,Food,US,6,0.105893665,0.030616004,0
460,862,140.528896,POS,Travel,TR,11,0.234387125,0.111147088,0
933,831,145.9874239,POS,Electronics,US,16,0.270578554,0.255535217,0
113,320,142.2919812,ATM,Grocery,DE,13,0.003756161,0.1796135,0
7512,566,82.50647983,Online,Electronics,US,18,0.249944833,0.023776848,0
7673,648,88.820411,ATM,Travel,TR,20,0.141000348,0.230425988,0
2784,923,107.5578873,Online,Electronics,US,14,0.013512588,0.244636485,0
1618,756,125.6817517,Online,Travel,US,14,0.248439321,0.076931953,0
3851,939,89.62192169,QR,Food,FR,16,0.07466384,0.244482808,0
3543,629,91.10101256,POS,Food,US,9,0.287493576,0.049055566,0
6478,811,158.9197401,Online,Clothing,UK,19,0.182424219,0.174655078,0
3244,924,24.01055983,POS,Electronics,DE,7,0.146293663,0.18346051,0
6502,810,105.9538284,ATM,Clothing,DE,7,0.232647004,0.193077257,0
8494,842,66.70745387,ATM,Electronics,FR,10,0.082143264,0.064504177,0
4771,128,1,ATM,Clothing,FR,6,0.290434698,0.212140522,0
1238,548,97.19926641,ATM,Travel,DE,20,0.213775147,0.27368746,0
1518,533,63.73781617,POS,Electronics,TR,6,0.118627967,0.224623477,0
4950,80,51.3085832,ATM,Travel,UK,10,0.098097842,0.071161091,0
3049,961,177.0986174,POS,Clothing,TR,8,0.241809537,0.107028308,0
5742,331,52.54798544,Online,Grocery,US,10,0.047178009,0.104216486,0
9087,868,119.2705088,Online,Travel,TR,23,0.226606315,0.255722608,0
6865,716,199.570638,QR,Electronics,FR,9,0.285357125,0.142475727,0
6412,312,203.3834053,POS,Electronics,US,20,0.282514605,0.229296991,0
1993,906,58.88322643,POS,Travel,FR,10,0.153417214,0.197437275,0
2329,961,134.111054,ATM,Clothing,FR,19,0.215247798,0.012067638,0
4214,252,85.47482905,Online,Food,US,9,0.198022503,0.290054225,0
608,321,75.47145826,Online,Clothing,UK,12,0.127637009,0.136502382,0
2255,307,119.9634704,QR,Food,TR,13,0.174951144,0.217093598,0
7691,330,46.04877704,POS,Food,TR,22,0.057344449,0.253328096,0
9061,887,144.4520886,POS,Food,DE,13,0.277020156,0.247213122,0
5283,938,191.99555,POS,Travel,DE,22,0.274349531,0.047563673,0
3617,553,89.67266328,Online,Clothing,FR,19,0.201595775,0.277186264,0
6666,758,78.54252532,ATM,Clothing,US,23,0.013802081,0.001211915,0
3054,693,127.5796507,POS,Electronics,UK,8,0.138996321,0.126309153,0
4270,920,106.2386744,QR,Grocery,US,7,0.043521879,0.077405984,0
6168,564,128.3312475,POS,Grocery,DE,20,0.086002661,0.275282688,0
2592,569,1,POS,Clothing,TR,7,0.020172755,0.05830274,0
9959,150,1240.61912,ATM,Food,TR,19,0.975648929,0.894792065,1
4591,582,93.7212206,ATM,Grocery,TR,7,0.01940154,0.118516221,0
1463,752,97.93781467,QR,Clothing,TR,19,0.08415414,0.17190264,0
9884,591,911.6570674,Online,Travel,TR,4,0.889071816,0.946505143,1
6763,755,96.70281958,ATM,Travel,TR,18,0.0290566,0.224978933,0
